,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,class
2524,0.0,3.45,3.45,3.45,0.0,20.69,6.9,6.9,3.45,6.9,6.9,3.45,0.0,0.0,3.45,3.45,10.34,17.24,0.0,0.0,negative
2525,3.23,6.45,6.45,3.23,6.45,12.9,6.45,3.23,3.23,0.0,3.23,12.9,0.0,3.23,0.0,9.68,9.68,6.45,0.0,3.23,negative
2526,11.76,1.96,3.92,5.88,5.88,9.8,0.0,7.84,3.92,5.88,1.96,5.88,0.0,3.92,3.92,5.88,9.8,3.92,5.88,1.96,negative
2527,5.88,0.0,2.94,5.88,2.94,0.0,0.0,5.88,0.0,14.71,5.88,0.0,2.94,5.88,5.88,23.53,2.94,11.76,2.94,0.0,negative
2528,32.5,0.0,2.5,0.0,0.0,10.0,2.5,0.0,0.0,5.0,0.0,0.0,25.0,2.5,7.5,10.0,2.5,0.0,0.0,0.0,negative
2529,5.13,0.0,2.56,5.13,0.0,10.26,2.56,15.38,7.69,12.82,2.56,7.69,0.0,7.69,5.13,10.26,2.56,2.56,0.0,0.0,negative
2530,5.0,2.5,7.5,5.0,2.5,2.5,0.0,5.0,7.5,10.0,0.0,5.0,2.5,5.0,5.0,15.0,12.5,5.0,0.0,2.5,negative
2531,12.77,0.0,10.64,6.38,2.13,6.38,4.26,8.51,2.13,2.13,2.13,2.13,2.13,4.26,6.38,8.51,4.26,8.51,4.26,2.13,negative
2532,2.63,0.0,0.0,13.16,2.63,15.79,0.0,5.26,2.63,7.89,2.63,0.0,0.0,0.0,13.16,2.63,18.42,13.16,0.0,0.0,negative
2533,10.64,0.0,6.38,8.51,0.0,6.38,4.26,8.51,4.26,14.89,2.13,2.13,4.26,0.0,8.51,6.38,2.13,6.38,2.13,2.13,negative
2534,16.0,4.0,8.0,0.0,16.0,4.0,0.0,0.0,4.0,12.0,0.0,8.0,4.0,12.0,0.0,4.0,4.0,4.0,0.0,0.0,negative
2535,0.0,0.0,4.0,16.0,0.0,8.0,4.0,4.0,0.0,8.0,0.0,0.0,16.0,4.0,0.0,24.0,0.0,12.0,0.0,0.0,negative
2536,4.17,0.0,8.33,4.17,8.33,4.17,4.17,4.17,0.0,12.5,0.0,8.33,8.33,4.17,8.33,0.0,8.33,8.33,0.0,4.17,negative
2537,8.0,4.0,8.0,20.0,4.0,0.0,4.0,0.0,4.0,12.0,4.0,0.0,12.0,0.0,8.0,4.0,0.0,4.0,4.0,0.0,negative
2538,8.0,0.0,4.0,4.0,8.0,8.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,12.0,16.0,12.0,0.0,0.0,negative
2539,4.55,0.0,13.64,9.09,4.55,4.55,4.55,4.55,0.0,9.09,0.0,0.0,4.55,9.09,22.73,0.0,4.55,0.0,0.0,4.55,negative
2540,4.55,4.55,0.0,0.0,4.55,4.55,4.55,13.64,0.0,13.64,9.09,4.55,4.55,0.0,4.55,22.73,0.0,4.55,0.0,0.0,negative
2541,4.35,0.0,13.04,4.35,0.0,0.0,0.0,13.04,8.7,8.7,0.0,13.04,4.35,0.0,4.35,4.35,0.0,17.39,0.0,4.35,negative
2542,9.09,4.55,4.55,0.0,9.09,18.18,0.0,4.55,0.0,0.0,0.0,4.55,4.55,9.09,0.0,4.55,4.55,9.09,4.55,9.09,negative
2543,8.7,8.7,13.04,4.35,0.0,8.7,4.35,8.7,13.04,8.7,0.0,0.0,0.0,0.0,0.0,4.35,4.35,8.7,0.0,4.35,negative
2544,11.11,0.0,0.0,11.11,0.0,11.11,0.0,5.56,0.0,11.11,0.0,5.56,0.0,5.56,16.67,16.67,5.56,0.0,0.0,0.0,negative
2545,15.38,0.0,0.0,7.69,0.0,3.85,0.0,23.08,0.0,7.69,0.0,11.54,7.69,3.85,3.85,0.0,3.85,3.85,3.85,3.85,negative
2546,10.26,0.0,5.13,15.38,7.69,5.13,2.56,0.0,7.69,7.69,2.56,0.0,2.56,0.0,10.26,2.56,10.26,10.26,0.0,0.0,negative
2547,2.5,0.0,2.5,7.5,2.5,5.0,2.5,12.5,7.5,7.5,2.5,20.0,2.5,0.0,2.5,12.5,2.5,5.0,2.5,0.0,negative
2548,13.89,2.78,0.0,2.78,13.89,8.33,0.0,5.56,5.56,13.89,5.56,0.0,2.78,0.0,5.56,2.78,0.0,13.89,0.0,2.78,negative
2549,7.89,0.0,2.63,5.26,7.89,2.63,2.63,2.63,7.89,13.16,2.63,5.26,7.89,7.89,2.63,10.53,5.26,5.26,0.0,0.0,negative
2550,0.0,0.0,16.0,8.0,4.0,8.0,0.0,0.0,4.0,16.0,0.0,8.0,0.0,0.0,4.0,8.0,4.0,4.0,0.0,16.0,negative
2551,12.2,0.0,2.44,4.88,7.32,12.2,0.0,4.88,2.44,7.32,4.88,7.32,0.0,9.76,7.32,4.88,2.44,4.88,0.0,4.88,negative
2552,9.3,2.33,2.33,4.65,4.65,2.33,2.33,9.3,4.65,9.3,9.3,9.3,4.65,0.0,9.3,2.33,6.98,4.65,2.33,0.0,negative
2553,10.81,0.0,5.41,10.81,2.7,13.51,2.7,8.11,0.0,10.81,2.7,2.7,2.7,0.0,2.7,13.51,0.0,8.11,2.7,0.0,negative
2554,2.94,0.0,17.65,8.82,2.94,5.88,2.94,0.0,0.0,8.82,0.0,2.94,0.0,29.41,0.0,0.0,5.88,8.82,2.94,0.0,negative
2555,3.33,0.0,6.67,6.67,0.0,13.33,3.33,10.0,6.67,3.33,6.67,3.33,10.0,0.0,3.33,3.33,6.67,10.0,0.0,3.33,negative
2556,19.35,0.0,6.45,9.68,3.23,9.68,0.0,6.45,3.23,12.9,3.23,3.23,0.0,3.23,12.9,0.0,6.45,0.0,0.0,0.0,negative
2557,8.7,0.0,4.35,0.0,8.7,8.7,8.7,8.7,4.35,4.35,4.35,0.0,4.35,0.0,4.35,4.35,0.0,17.39,4.35,4.35,negative
2558,4.35,0.0,0.0,8.7,8.7,13.04,0.0,4.35,4.35,8.7,0.0,8.7,8.7,4.35,0.0,13.04,0.0,4.35,0.0,8.7,negative
2559,4.35,0.0,4.35,4.35,4.35,0.0,4.35,4.35,8.7,13.04,4.35,8.7,4.35,0.0,4.35,8.7,13.04,8.7,0.0,0.0,negative
2560,4.35,0.0,0.0,4.35,0.0,4.35,4.35,13.04,4.35,13.04,4.35,13.04,4.35,0.0,8.7,8.7,4.35,4.35,0.0,4.35,negative
2561,5.88,2.94,8.82,0.0,0.0,8.82,2.94,5.88,0.0,14.71,0.0,2.94,14.71,2.94,8.82,5.88,8.82,5.88,0.0,0.0,negative
2562,3.23,6.45,9.68,9.68,0.0,22.58,0.0,3.23,6.45,0.0,3.23,0.0,12.9,0.0,3.23,3.23,0.0,6.45,0.0,9.68,negative
2563,22.22,0.0,0.0,13.33,0.0,2.22,0.0,2.22,4.44,2.22,6.67,2.22,6.67,2.22,8.89,11.11,8.89,4.44,0.0,2.22,negative
2564,9.09,3.03,18.18,9.09,6.06,3.03,0.0,6.06,3.03,6.06,0.0,6.06,6.06,0.0,6.06,0.0,12.12,3.03,0.0,3.03,negative
2565,3.12,0.0,0.0,3.12,3.12,3.12,0.0,18.75,3.12,15.62,6.25,6.25,9.38,0.0,3.12,9.38,6.25,6.25,3.12,0.0,negative
2566,4.76,0.0,4.76,0.0,14.29,4.76,0.0,28.57,0.0,4.76,4.76,4.76,4.76,0.0,9.52,4.76,0.0,4.76,0.0,4.76,negative
2567,4.0,0.0,4.0,4.0,0.0,12.0,0.0,0.0,12.0,8.0,0.0,0.0,4.0,4.0,4.0,20.0,16.0,4.0,0.0,4.0,negative
2568,12.5,0.0,4.17,4.17,0.0,20.83,0.0,4.17,0.0,16.67,8.33,0.0,8.33,4.17,4.17,0.0,4.17,8.33,0.0,0.0,negative
2569,9.09,0.0,4.55,9.09,4.55,2.27,0.0,6.82,2.27,15.91,2.27,2.27,6.82,4.55,13.64,2.27,4.55,9.09,0.0,0.0,negative
2570,10.87,0.0,10.87,8.7,0.0,10.87,6.52,0.0,4.35,13.04,0.0,4.35,17.39,2.17,4.35,2.17,0.0,2.17,0.0,2.17,negative
2571,10.64,0.0,4.26,6.38,4.26,4.26,2.13,0.0,8.51,10.64,6.38,0.0,8.51,6.38,4.26,12.77,2.13,6.38,2.13,0.0,negative
2572,5.56,5.56,5.56,5.56,5.56,5.56,0.0,11.11,2.78,2.78,2.78,2.78,2.78,0.0,5.56,11.11,5.56,8.33,2.78,8.33,negative
2573,10.26,15.38,5.13,2.56,0.0,5.13,2.56,5.13,0.0,5.13,2.56,5.13,5.13,2.56,7.69,5.13,5.13,7.69,0.0,7.69,negative
2574,7.32,0.0,0.0,9.76,9.76,2.44,7.32,4.88,4.88,9.76,4.88,7.32,2.44,2.44,2.44,7.32,12.2,4.88,0.0,0.0,negative
2575,0.0,0.0,0.0,18.18,9.09,9.09,0.0,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,negative
2576,0.0,0.0,0.0,16.67,0.0,8.33,0.0,16.67,8.33,8.33,8.33,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,8.33,negative
2577,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,16.67,8.33,8.33,0.0,0.0,16.67,8.33,0.0,8.33,8.33,0.0,0.0,negative
2578,4.35,0.0,13.04,21.74,4.35,4.35,0.0,4.35,8.7,21.74,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,8.7,negative
2579,5.71,2.86,2.86,5.71,5.71,11.43,2.86,17.14,0.0,14.29,5.71,2.86,2.86,0.0,5.71,5.71,2.86,0.0,0.0,5.71,negative
2580,12.12,0.0,9.09,6.06,6.06,6.06,0.0,0.0,0.0,9.09,6.06,6.06,3.03,3.03,12.12,0.0,6.06,12.12,0.0,3.03,negative
2581,0.0,0.0,9.09,3.03,0.0,12.12,0.0,12.12,12.12,9.09,6.06,0.0,6.06,3.03,6.06,15.15,0.0,6.06,0.0,0.0,negative
2582,5.26,5.26,0.0,5.26,0.0,5.26,0.0,5.26,10.53,10.53,0.0,26.32,0.0,0.0,0.0,15.79,5.26,0.0,0.0,5.26,negative
2583,5.26,0.0,5.26,10.53,0.0,0.0,0.0,0.0,5.26,15.79,0.0,5.26,0.0,10.53,15.79,0.0,10.53,15.79,0.0,0.0,negative
2584,0.0,0.0,0.0,15.79,5.26,5.26,5.26,5.26,0.0,15.79,5.26,10.53,5.26,5.26,15.79,5.26,0.0,0.0,0.0,0.0,negative
2585,5.26,0.0,0.0,5.26,10.53,15.79,5.26,0.0,5.26,0.0,5.26,0.0,0.0,15.79,5.26,15.79,0.0,5.26,5.26,0.0,negative
2586,15.79,0.0,0.0,5.26,0.0,0.0,5.26,5.26,15.79,15.79,10.53,0.0,0.0,10.53,5.26,0.0,0.0,10.53,0.0,0.0,negative
2587,10.53,5.26,0.0,5.26,0.0,10.53,5.26,5.26,10.53,0.0,5.26,5.26,5.26,0.0,10.53,10.53,0.0,10.53,0.0,0.0,negative
2588,17.65,0.0,0.0,23.53,0.0,5.88,0.0,17.65,0.0,5.88,0.0,0.0,5.88,5.88,0.0,5.88,0.0,5.88,0.0,5.88,negative
2589,5.88,0.0,0.0,5.88,5.88,5.88,0.0,11.76,5.88,11.76,0.0,5.88,0.0,17.65,0.0,5.88,5.88,11.76,0.0,0.0,negative
2590,5.88,0.0,0.0,5.88,5.88,5.88,0.0,5.88,5.88,11.76,0.0,5.88,11.76,0.0,0.0,11.76,23.53,0.0,0.0,0.0,negative
2591,0.0,5.88,11.76,11.76,11.76,5.88,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.88,17.65,0.0,5.88,0.0,negative
2592,0.0,0.0,0.0,0.0,15.38,7.69,7.69,7.69,0.0,15.38,7.69,15.38,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0,negative
2593,10.53,0.0,10.53,0.0,10.53,15.79,0.0,5.26,5.26,10.53,5.26,0.0,0.0,5.26,5.26,0.0,10.53,5.26,0.0,0.0,negative
2594,9.38,0.0,3.12,6.25,9.38,0.0,0.0,6.25,9.38,15.62,0.0,0.0,0.0,3.12,6.25,12.5,15.62,3.12,0.0,0.0,negative
2595,2.94,0.0,11.76,5.88,0.0,2.94,0.0,8.82,11.76,14.71,0.0,5.88,2.94,5.88,2.94,5.88,2.94,8.82,0.0,5.88,negative
2596,14.71,0.0,5.88,2.94,2.94,8.82,2.94,0.0,8.82,11.76,2.94,2.94,2.94,5.88,5.88,8.82,5.88,2.94,0.0,2.94,negative
2597,4.55,0.0,9.09,22.73,0.0,13.64,0.0,4.55,4.55,9.09,9.09,0.0,0.0,4.55,9.09,0.0,0.0,9.09,0.0,0.0,negative
2598,10.53,5.26,0.0,0.0,5.26,5.26,0.0,0.0,5.26,10.53,10.53,0.0,5.26,0.0,0.0,21.05,15.79,5.26,0.0,0.0,negative
2599,20.0,0.0,4.0,0.0,4.0,4.0,0.0,8.0,20.0,4.0,0.0,4.0,8.0,0.0,0.0,4.0,4.0,12.0,0.0,4.0,negative
2600,0.0,0.0,5.0,0.0,0.0,5.0,5.0,10.0,10.0,0.0,0.0,5.0,0.0,15.0,5.0,10.0,10.0,5.0,10.0,5.0,negative
2601,7.89,2.63,5.26,5.26,0.0,2.63,0.0,0.0,5.26,2.63,2.63,15.79,10.53,5.26,2.63,21.05,7.89,2.63,0.0,0.0,negative
2602,5.88,5.88,0.0,2.94,5.88,5.88,0.0,2.94,2.94,14.71,2.94,8.82,5.88,11.76,5.88,0.0,2.94,5.88,0.0,8.82,negative
2603,11.11,0.0,0.0,5.56,5.56,11.11,0.0,0.0,16.67,11.11,0.0,5.56,5.56,0.0,16.67,0.0,0.0,5.56,5.56,0.0,negative
2604,28.57,5.71,0.0,5.71,0.0,20.0,0.0,0.0,2.86,0.0,2.86,2.86,5.71,0.0,0.0,22.86,2.86,0.0,0.0,0.0,negative
2605,14.29,0.0,5.71,11.43,2.86,8.57,0.0,5.71,8.57,11.43,2.86,8.57,2.86,5.71,0.0,2.86,2.86,5.71,0.0,0.0,negative
2606,10.81,0.0,8.11,13.51,5.41,2.7,2.7,5.41,5.41,18.92,2.7,0.0,5.41,0.0,8.11,0.0,2.7,5.41,0.0,2.7,negative
2607,0.0,0.0,18.75,6.25,12.5,0.0,0.0,6.25,6.25,0.0,0.0,6.25,0.0,6.25,6.25,0.0,6.25,12.5,6.25,6.25,negative
2608,6.25,0.0,6.25,18.75,12.5,6.25,0.0,0.0,0.0,18.75,0.0,6.25,0.0,6.25,6.25,0.0,0.0,6.25,0.0,6.25,negative
2609,9.3,0.0,6.98,9.3,0.0,2.33,4.65,6.98,6.98,13.95,0.0,2.33,2.33,6.98,6.98,13.95,0.0,2.33,0.0,4.65,negative
2610,17.5,0.0,5.0,2.5,5.0,12.5,2.5,0.0,5.0,7.5,0.0,5.0,7.5,5.0,2.5,12.5,5.0,0.0,0.0,5.0,negative
2611,0.0,0.0,9.09,9.09,4.55,4.55,13.64,18.18,0.0,4.55,4.55,4.55,4.55,4.55,4.55,4.55,9.09,0.0,0.0,0.0,negative
2612,14.29,0.0,7.14,0.0,0.0,0.0,7.14,7.14,0.0,21.43,0.0,0.0,7.14,0.0,0.0,14.29,0.0,21.43,0.0,0.0,negative
2613,4.76,0.0,4.76,9.52,4.76,4.76,0.0,14.29,4.76,4.76,0.0,9.52,0.0,4.76,4.76,9.52,4.76,9.52,0.0,4.76,negative
2614,0.0,0.0,3.12,3.12,3.12,12.5,0.0,3.12,3.12,3.12,3.12,3.12,9.38,0.0,15.62,6.25,9.38,12.5,3.12,6.25,negative
2615,9.38,0.0,6.25,3.12,3.12,9.38,3.12,3.12,0.0,12.5,0.0,3.12,15.62,3.12,6.25,6.25,3.12,9.38,3.12,0.0,negative
2616,13.33,0.0,0.0,6.67,0.0,13.33,0.0,6.67,0.0,6.67,0.0,6.67,13.33,0.0,13.33,0.0,0.0,20.0,0.0,0.0,negative
2617,0.0,0.0,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,0.0,0.0,0.0,0.0,13.33,20.0,6.67,0.0,0.0,6.67,negative
2618,0.0,0.0,12.5,6.25,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,6.25,12.5,6.25,6.25,18.75,12.5,0.0,0.0,negative
2619,3.7,0.0,7.41,3.7,7.41,7.41,3.7,0.0,3.7,0.0,3.7,18.52,3.7,3.7,3.7,3.7,7.41,0.0,3.7,14.81,negative
2620,7.14,0.0,7.14,3.57,3.57,7.14,0.0,3.57,0.0,10.71,0.0,0.0,7.14,0.0,7.14,21.43,14.29,0.0,7.14,0.0,negative
2621,2.94,0.0,5.88,2.94,11.76,8.82,2.94,5.88,0.0,14.71,0.0,2.94,5.88,0.0,8.82,8.82,5.88,5.88,0.0,5.88,negative
2622,8.7,0.0,13.04,13.04,4.35,0.0,0.0,4.35,0.0,13.04,0.0,4.35,13.04,4.35,0.0,8.7,4.35,4.35,0.0,4.35,negative
2623,5.41,2.7,5.41,10.81,5.41,2.7,0.0,5.41,0.0,13.51,5.41,0.0,8.11,2.7,2.7,5.41,5.41,8.11,2.7,8.11,negative
2624,8.11,0.0,2.7,10.81,5.41,5.41,2.7,2.7,8.11,13.51,0.0,2.7,8.11,2.7,16.22,10.81,0.0,0.0,0.0,0.0,negative
2625,2.44,0.0,4.88,9.76,0.0,0.0,4.88,14.63,12.2,4.88,0.0,2.44,0.0,4.88,7.32,14.63,2.44,9.76,0.0,4.88,negative
2626,9.09,2.27,6.82,2.27,2.27,9.09,2.27,2.27,11.36,4.55,4.55,0.0,2.27,4.55,11.36,6.82,2.27,9.09,2.27,4.55,negative
2627,6.67,0.0,3.33,10.0,0.0,0.0,6.67,6.67,13.33,13.33,3.33,3.33,0.0,10.0,3.33,0.0,6.67,10.0,0.0,3.33,negative
2628,3.33,0.0,3.33,6.67,0.0,3.33,0.0,3.33,6.67,13.33,3.33,6.67,3.33,0.0,16.67,10.0,3.33,13.33,3.33,0.0,negative
2629,10.0,3.33,3.33,3.33,3.33,16.67,0.0,0.0,0.0,3.33,0.0,0.0,13.33,3.33,16.67,6.67,6.67,3.33,3.33,3.33,negative
2630,6.9,3.45,0.0,6.9,6.9,13.79,10.34,3.45,6.9,6.9,0.0,3.45,0.0,6.9,0.0,3.45,3.45,6.9,3.45,6.9,negative
2631,10.0,3.33,3.33,3.33,3.33,10.0,0.0,16.67,3.33,3.33,3.33,10.0,3.33,3.33,3.33,6.67,0.0,13.33,0.0,0.0,negative
2632,5.26,5.26,10.53,5.26,15.79,0.0,0.0,0.0,5.26,21.05,0.0,0.0,5.26,15.79,0.0,0.0,0.0,5.26,0.0,5.26,negative
2633,8.33,12.5,8.33,8.33,8.33,12.5,0.0,8.33,0.0,8.33,0.0,4.17,4.17,0.0,4.17,4.17,4.17,4.17,0.0,0.0,negative
2634,0.0,2.22,4.44,6.67,6.67,2.22,0.0,8.89,2.22,20.0,0.0,2.22,11.11,2.22,8.89,4.44,8.89,2.22,2.22,4.44,negative
2635,16.0,0.0,8.0,0.0,4.0,24.0,0.0,0.0,4.0,12.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,8.0,0.0,4.0,negative
2636,7.69,0.0,3.85,15.38,0.0,3.85,0.0,7.69,7.69,15.38,0.0,3.85,3.85,0.0,3.85,7.69,0.0,7.69,7.69,3.85,negative
2637,0.0,3.85,0.0,0.0,3.85,15.38,0.0,7.69,19.23,11.54,0.0,0.0,3.85,3.85,3.85,7.69,7.69,0.0,11.54,0.0,negative
2638,4.17,4.17,8.33,4.17,0.0,4.17,0.0,8.33,8.33,16.67,4.17,8.33,0.0,0.0,16.67,4.17,0.0,0.0,0.0,8.33,negative
2639,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,5.0,5.0,15.0,5.0,0.0,5.0,10.0,5.0,5.0,10.0,5.0,5.0,negative
2640,2.0,0.0,0.0,8.0,2.0,10.0,4.0,4.0,4.0,16.0,10.0,2.0,6.0,4.0,6.0,8.0,6.0,6.0,0.0,2.0,negative
2641,6.45,1.61,4.84,9.68,11.29,3.23,0.0,4.84,8.06,8.06,0.0,1.61,1.61,1.61,14.52,4.84,1.61,12.9,1.61,1.61,negative
2642,14.89,0.0,2.13,4.26,2.13,14.89,4.26,6.38,0.0,10.64,2.13,2.13,6.38,2.13,14.89,2.13,6.38,4.26,0.0,0.0,negative
2643,10.26,2.56,10.26,0.0,5.13,10.26,0.0,5.13,2.56,0.0,5.13,2.56,5.13,2.56,2.56,5.13,2.56,17.95,2.56,7.69,negative
2644,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,23.08,0.0,0.0,7.69,0.0,7.69,15.38,7.69,7.69,0.0,0.0,negative
2645,0.0,0.0,4.0,20.0,0.0,0.0,8.0,4.0,16.0,12.0,0.0,0.0,0.0,4.0,8.0,4.0,4.0,12.0,0.0,4.0,negative
2646,11.11,2.78,11.11,8.33,5.56,2.78,0.0,13.89,0.0,0.0,2.78,8.33,0.0,11.11,11.11,0.0,2.78,8.33,0.0,0.0,negative
2647,8.89,2.22,0.0,6.67,15.56,6.67,4.44,4.44,2.22,6.67,0.0,2.22,4.44,11.11,2.22,4.44,13.33,4.44,0.0,0.0,negative
2648,4.26,0.0,2.13,10.64,6.38,12.77,0.0,6.38,2.13,10.64,2.13,6.38,2.13,4.26,8.51,8.51,4.26,8.51,0.0,0.0,negative
2649,2.78,5.56,0.0,8.33,2.78,2.78,2.78,0.0,11.11,16.67,0.0,11.11,2.78,2.78,13.89,5.56,2.78,8.33,0.0,0.0,negative
2650,15.38,0.0,7.69,15.38,0.0,0.0,0.0,7.69,0.0,15.38,7.69,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,7.69,negative
2651,7.69,0.0,7.69,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,0.0,7.69,0.0,15.38,0.0,23.08,negative
2652,7.14,7.14,14.29,7.14,0.0,14.29,7.14,0.0,0.0,21.43,0.0,0.0,7.14,0.0,0.0,7.14,0.0,7.14,0.0,0.0,negative
2653,1.82,3.64,3.64,5.45,10.91,7.27,1.82,10.91,5.45,5.45,3.64,7.27,1.82,3.64,3.64,9.09,5.45,9.09,0.0,0.0,negative
2654,4.35,7.25,2.9,4.35,5.8,5.8,1.45,1.45,4.35,13.04,1.45,4.35,4.35,4.35,1.45,10.14,8.7,7.25,0.0,7.25,negative
2655,4.35,1.45,2.9,11.59,5.8,11.59,2.9,5.8,5.8,7.25,2.9,5.8,5.8,1.45,2.9,4.35,4.35,7.25,0.0,5.8,negative
2656,9.86,0.0,5.63,9.86,2.82,8.45,0.0,4.23,12.68,5.63,1.41,5.63,8.45,5.63,5.63,4.23,2.82,4.23,0.0,2.82,negative
2657,2.7,1.35,6.76,4.05,4.05,5.41,0.0,8.11,5.41,8.11,1.35,5.41,4.05,1.35,2.7,18.92,6.76,5.41,1.35,6.76,negative
2658,17.24,0.0,3.45,3.45,6.9,10.34,0.0,0.0,0.0,13.79,3.45,6.9,0.0,0.0,3.45,6.9,10.34,10.34,3.45,0.0,negative
2659,3.12,0.0,6.25,3.12,0.0,0.0,0.0,15.62,12.5,0.0,0.0,40.62,0.0,6.25,0.0,6.25,3.12,3.12,0.0,0.0,negative
2660,0.0,2.78,2.78,5.56,11.11,16.67,2.78,5.56,0.0,13.89,0.0,0.0,5.56,2.78,2.78,11.11,5.56,5.56,0.0,5.56,negative
2661,8.11,0.0,5.41,0.0,2.7,10.81,5.41,5.41,0.0,16.22,0.0,2.7,13.51,2.7,2.7,5.41,8.11,8.11,0.0,2.7,negative
2662,18.18,0.0,1.82,9.09,1.82,5.45,1.82,7.27,10.91,3.64,5.45,5.45,0.0,3.64,3.64,3.64,7.27,7.27,1.82,1.82,negative
2663,11.11,0.0,11.11,3.7,0.0,11.11,0.0,7.41,3.7,7.41,3.7,3.7,0.0,0.0,14.81,7.41,7.41,7.41,0.0,0.0,negative
2664,4.0,0.0,8.0,16.0,0.0,4.0,0.0,12.0,12.0,20.0,0.0,4.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,negative
2665,0.0,0.0,4.55,4.55,9.09,4.55,4.55,9.09,0.0,27.27,4.55,4.55,13.64,0.0,0.0,4.55,4.55,4.55,0.0,0.0,negative
2666,16.67,0.0,0.0,0.0,5.56,11.11,0.0,0.0,0.0,5.56,5.56,0.0,11.11,11.11,5.56,5.56,5.56,16.67,0.0,0.0,negative
2667,9.21,0.0,11.84,9.21,2.63,3.95,3.95,5.26,2.63,2.63,1.32,5.26,6.58,9.21,2.63,7.89,5.26,7.89,0.0,2.63,negative
2668,12.82,0.0,6.41,15.38,3.85,2.56,1.28,5.13,7.69,8.97,2.56,1.28,5.13,5.13,3.85,3.85,1.28,10.26,0.0,2.56,negative
2669,0.0,0.0,15.38,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,23.08,15.38,0.0,0.0,15.38,7.69,7.69,0.0,0.0,negative
2670,0.0,0.0,0.0,14.29,7.14,14.29,0.0,7.14,0.0,7.14,0.0,0.0,0.0,7.14,0.0,35.71,0.0,0.0,0.0,7.14,negative
2671,14.29,0.0,0.0,7.14,7.14,0.0,0.0,0.0,7.14,7.14,0.0,7.14,14.29,7.14,21.43,7.14,0.0,0.0,0.0,0.0,negative
2672,4.26,2.13,6.38,6.38,0.0,4.26,2.13,0.0,4.26,12.77,0.0,2.13,14.89,2.13,23.4,10.64,0.0,2.13,2.13,0.0,negative
2673,10.0,0.0,5.0,5.0,5.0,20.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,15.0,0.0,0.0,negative
2674,3.23,3.23,6.45,3.23,3.23,3.23,3.23,6.45,12.9,6.45,6.45,0.0,9.68,6.45,9.68,6.45,0.0,3.23,3.23,3.23,negative
2675,8.11,5.41,13.51,10.81,2.7,5.41,0.0,2.7,0.0,5.41,2.7,2.7,2.7,10.81,10.81,8.11,0.0,5.41,2.7,0.0,negative
2676,7.69,0.0,0.0,2.56,2.56,7.69,0.0,5.13,0.0,5.13,0.0,7.69,2.56,12.82,15.38,12.82,7.69,5.13,2.56,2.56,negative
2677,3.03,3.03,9.09,9.09,6.06,3.03,0.0,3.03,18.18,15.15,0.0,3.03,0.0,6.06,0.0,9.09,6.06,3.03,0.0,3.03,negative
2678,6.06,6.06,0.0,0.0,0.0,3.03,0.0,3.03,3.03,12.12,0.0,21.21,9.09,6.06,3.03,21.21,0.0,6.06,0.0,0.0,negative
2679,6.67,0.0,0.0,6.67,3.33,3.33,0.0,10.0,10.0,10.0,3.33,3.33,3.33,3.33,3.33,10.0,13.33,3.33,0.0,6.67,negative
2680,16.67,0.0,5.56,16.67,5.56,5.56,11.11,5.56,11.11,0.0,0.0,0.0,5.56,0.0,0.0,0.0,5.56,5.56,0.0,5.56,negative
2681,0.0,0.0,0.0,7.14,14.29,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,7.14,14.29,14.29,7.14,7.14,0.0,negative
2682,38.46,0.0,7.69,0.0,0.0,7.69,0.0,7.69,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,7.69,7.69,0.0,0.0,negative
2683,8.33,16.67,0.0,0.0,0.0,16.67,0.0,8.33,16.67,8.33,0.0,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0.0,negative
2684,8.33,0.0,2.78,11.11,2.78,0.0,0.0,5.56,11.11,11.11,0.0,8.33,13.89,2.78,0.0,5.56,8.33,5.56,0.0,2.78,negative
