,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,class
5635,5.0,0.0,0.0,10.0,0.0,5.0,0.0,15.0,15.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,10.0,5.0,0.0,positive
5636,8.33,0.0,4.17,12.5,0.0,4.17,4.17,12.5,4.17,12.5,0.0,4.17,0.0,0.0,4.17,8.33,12.5,8.33,0.0,0.0,positive
5637,11.11,5.56,0.0,22.22,0.0,5.56,0.0,5.56,5.56,11.11,0.0,0.0,5.56,0.0,5.56,0.0,16.67,5.56,0.0,0.0,positive
5638,24.14,0.0,10.34,6.9,0.0,6.9,6.9,3.45,3.45,6.9,0.0,10.34,0.0,0.0,6.9,0.0,10.34,3.45,0.0,0.0,positive
5639,11.76,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5640,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,6.67,26.67,0.0,6.67,6.67,0.0,0.0,0.0,6.67,0.0,6.67,6.67,positive
5641,17.65,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,5.88,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5642,0.0,0.0,7.14,21.43,7.14,0.0,7.14,7.14,0.0,7.14,7.14,0.0,7.14,0.0,0.0,21.43,0.0,0.0,0.0,7.14,positive
5643,17.65,5.88,0.0,23.53,0.0,5.88,0.0,0.0,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5644,13.33,0.0,0.0,6.67,0.0,6.67,0.0,20.0,0.0,13.33,0.0,0.0,0.0,13.33,6.67,0.0,6.67,6.67,6.67,0.0,positive
5645,5.0,0.0,0.0,20.0,0.0,10.0,5.0,15.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,5.0,positive
5646,7.69,7.69,7.69,23.08,0.0,0.0,7.69,0.0,7.69,7.69,7.69,0.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,positive
5647,5.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,25.0,0.0,10.0,0.0,5.0,5.0,0.0,10.0,15.0,0.0,0.0,positive
5648,17.65,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,11.76,5.88,0.0,0.0,positive
5649,17.65,5.88,0.0,23.53,0.0,0.0,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5650,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,15.0,5.0,0.0,5.0,5.0,15.0,0.0,0.0,10.0,0.0,5.0,15.0,positive
5651,3.7,0.0,7.41,14.81,3.7,0.0,3.7,11.11,3.7,0.0,11.11,11.11,0.0,0.0,0.0,18.52,0.0,3.7,0.0,7.41,positive
5652,17.65,5.88,0.0,17.65,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5653,7.14,7.14,7.14,21.43,7.14,0.0,7.14,0.0,0.0,7.14,7.14,0.0,7.14,7.14,0.0,7.14,0.0,0.0,0.0,7.14,positive
5654,17.65,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,11.76,5.88,0.0,0.0,positive
5655,0.0,0.0,0.0,16.67,0.0,4.17,0.0,8.33,4.17,16.67,0.0,0.0,8.33,0.0,8.33,8.33,16.67,8.33,0.0,0.0,positive
5656,17.65,5.88,0.0,17.65,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5657,6.67,0.0,6.67,0.0,0.0,6.67,13.33,6.67,0.0,6.67,6.67,13.33,0.0,6.67,13.33,0.0,0.0,13.33,0.0,0.0,positive
5658,0.0,0.0,20.0,6.67,0.0,13.33,0.0,6.67,0.0,13.33,6.67,0.0,0.0,6.67,0.0,6.67,0.0,6.67,0.0,13.33,positive
5659,6.67,0.0,0.0,13.33,0.0,0.0,6.67,0.0,0.0,26.67,0.0,6.67,0.0,0.0,13.33,6.67,6.67,6.67,0.0,6.67,positive
5660,18.75,0.0,6.25,6.25,6.25,6.25,0.0,12.5,6.25,12.5,6.25,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0,positive
5661,22.22,0.0,5.56,5.56,0.0,11.11,5.56,0.0,0.0,11.11,0.0,5.56,0.0,0.0,11.11,0.0,0.0,16.67,0.0,5.56,positive
5662,17.65,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,11.76,5.88,0.0,0.0,positive
5663,13.33,6.67,6.67,6.67,0.0,6.67,6.67,6.67,0.0,6.67,6.67,6.67,0.0,0.0,6.67,0.0,0.0,13.33,6.67,0.0,positive
5664,16.67,5.56,5.56,11.11,11.11,5.56,5.56,11.11,5.56,5.56,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,11.11,positive
5665,14.29,7.14,7.14,21.43,7.14,0.0,7.14,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,7.14,positive
5666,17.65,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,0.0,0.0,0.0,positive
5667,17.65,5.88,0.0,17.65,0.0,5.88,0.0,5.88,5.88,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5668,15.0,0.0,0.0,30.0,0.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,positive
5669,17.65,5.88,0.0,23.53,0.0,5.88,0.0,5.88,5.88,5.88,0.0,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,positive
5670,21.43,0.0,21.43,7.14,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5671,6.67,6.67,6.67,13.33,0.0,6.67,0.0,6.67,0.0,0.0,0.0,6.67,0.0,0.0,6.67,6.67,13.33,20.0,0.0,0.0,positive
5672,10.0,5.0,0.0,10.0,5.0,10.0,10.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,positive
5673,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5674,15.38,0.0,0.0,0.0,15.38,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,7.69,positive
5675,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5676,15.38,0.0,0.0,0.0,15.38,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5677,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,7.69,positive
5678,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5679,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5680,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5681,15.38,0.0,0.0,0.0,15.38,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,7.69,positive
5682,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5683,21.43,0.0,7.14,7.14,0.0,0.0,0.0,0.0,21.43,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5684,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5685,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5686,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5687,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5688,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,23.08,0.0,7.69,positive
5689,21.43,0.0,0.0,7.14,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5690,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5691,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,positive
5692,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5693,15.38,0.0,0.0,0.0,15.38,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5694,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,15.38,0.0,7.69,positive
5695,14.29,0.0,7.14,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5696,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5697,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5698,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5699,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,0.0,positive
5700,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5701,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5702,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5703,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,23.08,0.0,7.69,positive
5704,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5705,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,15.38,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5706,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5707,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5708,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5709,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5710,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5711,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5712,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5713,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5714,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5715,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5716,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5717,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,0.0,7.14,positive
5718,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5719,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5720,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5721,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,30.77,0.0,7.69,positive
5722,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5723,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,0.0,positive
5724,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,15.38,0.0,7.69,positive
5725,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5726,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5727,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5728,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,0.0,7.14,positive
5729,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5730,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,7.69,positive
5731,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5732,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5733,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5734,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5735,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5736,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,30.77,0.0,7.69,positive
5737,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,23.08,0.0,7.69,positive
5738,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5739,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5740,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,14.29,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5741,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,15.38,30.77,0.0,7.69,positive
5742,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5743,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5744,21.43,0.0,7.14,7.14,0.0,0.0,0.0,0.0,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,positive
5745,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,positive
5746,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5747,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5748,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,7.69,positive
5749,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,23.08,0.0,0.0,positive
5750,21.43,0.0,0.0,0.0,7.14,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,0.0,7.14,positive
5751,14.29,0.0,0.0,0.0,7.14,0.0,0.0,0.0,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,0.0,7.14,positive
5752,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5753,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5754,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5755,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5756,21.43,0.0,0.0,0.0,7.14,0.0,0.0,0.0,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5757,21.43,0.0,0.0,0.0,7.14,0.0,0.0,0.0,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,15.38,0.0,0.0,7.69,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5759,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,positive
5760,21.43,0.0,7.14,7.14,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,positive
5761,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,positive
5762,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive
5763,26.09,0.0,0.0,0.0,34.78,0.0,0.0,0.0,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive
5764,8.33,8.33,8.33,0.0,0.0,0.0,16.67,8.33,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,25.0,0.0,8.33,0.0,positive
5765,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,positive
5766,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,positive
5767,27.03,0.0,0.0,0.0,2.7,0.0,0.0,0.0,40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,0.0,0.0,positive
5768,33.33,0.0,0.0,0.0,3.7,0.0,0.0,3.7,25.93,7.41,0.0,0.0,0.0,0.0,22.22,0.0,0.0,3.7,0.0,0.0,positive
5769,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,14.29,57.14,0.0,0.0,0.0,0.0,0.0,positive
5770,18.52,0.0,0.0,0.0,3.7,0.0,0.0,0.0,48.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.63,0.0,0.0,positive
5771,11.76,0.0,0.0,0.0,5.88,0.0,0.0,11.76,29.41,17.65,0.0,0.0,0.0,0.0,17.65,0.0,0.0,5.88,0.0,0.0,positive
5772,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,positive
5773,19.05,0.0,0.0,0.0,4.76,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,positive
5774,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,positive
5775,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,18.18,0.0,0.0,0.0,0.0,9.09,54.55,0.0,0.0,0.0,0.0,0.0,positive
5776,7.69,0.0,0.0,0.0,7.69,7.69,7.69,0.0,23.08,0.0,0.0,7.69,0.0,7.69,30.77,0.0,0.0,0.0,0.0,0.0,positive
5777,26.09,0.0,0.0,0.0,4.35,0.0,0.0,30.43,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive
5778,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,9.09,18.18,9.09,9.09,0.0,18.18,9.09,positive
5779,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,33.33,33.33,8.33,0.0,0.0,positive
5780,24.39,2.44,7.32,0.0,2.44,0.0,2.44,2.44,2.44,17.07,0.0,2.44,0.0,2.44,12.2,7.32,9.76,2.44,2.44,0.0,positive
5781,3.45,6.9,3.45,6.9,6.9,0.0,10.34,3.45,13.79,13.79,3.45,3.45,6.9,0.0,6.9,3.45,3.45,0.0,0.0,3.45,positive
5782,4.35,4.35,4.35,13.04,0.0,4.35,0.0,4.35,4.35,26.09,0.0,0.0,0.0,4.35,8.7,8.7,8.7,4.35,0.0,0.0,positive
5783,8.89,2.22,2.22,13.33,0.0,6.67,0.0,17.78,20.0,11.11,0.0,0.0,0.0,8.89,2.22,0.0,2.22,2.22,2.22,0.0,positive
5784,5.13,12.82,2.56,5.13,2.56,0.0,0.0,10.26,2.56,7.69,2.56,2.56,0.0,0.0,12.82,2.56,2.56,23.08,0.0,5.13,positive
5785,0.0,0.0,0.0,10.0,0.0,10.0,10.0,5.0,5.0,20.0,0.0,0.0,0.0,10.0,15.0,0.0,10.0,0.0,5.0,0.0,positive
5786,4.0,24.0,0.0,0.0,8.0,4.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,4.0,0.0,4.0,positive
5787,0.0,0.0,0.0,28.57,2.38,4.76,0.0,4.76,30.95,7.14,0.0,4.76,0.0,7.14,0.0,0.0,4.76,2.38,2.38,0.0,positive
5788,0.0,5.56,0.0,0.0,5.56,0.0,0.0,11.11,11.11,11.11,0.0,0.0,0.0,0.0,22.22,11.11,0.0,5.56,16.67,0.0,positive
5789,5.77,0.0,1.92,13.46,0.0,1.92,1.92,17.31,15.38,11.54,1.92,1.92,0.0,13.46,5.77,1.92,1.92,1.92,1.92,0.0,positive
5790,5.88,0.0,0.0,0.0,11.76,17.65,0.0,0.0,17.65,17.65,0.0,0.0,0.0,0.0,17.65,5.88,0.0,5.88,0.0,0.0,positive
5791,5.0,0.0,15.0,10.0,5.0,5.0,5.0,10.0,15.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,positive
5792,0.0,4.35,4.35,0.0,4.35,4.35,0.0,0.0,4.35,30.43,0.0,0.0,4.35,0.0,21.74,0.0,8.7,4.35,4.35,4.35,positive
5793,0.0,12.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,12.0,8.0,4.0,positive
5794,0.0,0.0,0.0,24.32,10.81,0.0,0.0,0.0,27.03,8.11,2.7,2.7,0.0,2.7,8.11,2.7,2.7,2.7,5.41,0.0,positive
5795,2.7,0.0,2.7,21.62,2.7,0.0,0.0,10.81,16.22,2.7,2.7,2.7,0.0,0.0,2.7,2.7,8.11,2.7,10.81,8.11,positive
